property_id,locality,area_sqft,bedrooms,bathrooms,house_age,parking_spaces,furnishing,price_inr,data_kind,observed_on,area_basis,property_type,price_basis,source_url
demo-02118,Kundrathur,2163.0,4,3,33,0,Unfurnished,9919381.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02119,Porur,1234.0,3,4,9,1,Semi-Furnished,10543607.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02120,Teynampet,1856.0,5,4,16,1,Semi-Furnished,52702463.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02121,Velachery,1814.0,4,5,21,0,Semi-Furnished,16352212.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02122,Kundrathur,1630.0,3,3,20,2,Unfurnished,8032090.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02123,Navalur,2813.0,5,6,1,0,Unfurnished,24979122.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02124,Ramapuram,2667.0,5,4,10,0,Furnished,35542629.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02125,Karapakkam,1468.0,3,2,23,0,Furnished,14893242.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02126,Kilpauk,531.0,1,1,24,0,Semi-Furnished,6317328.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02127,Navalur,520.0,1,2,26,0,Furnished,4377152.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02128,Anna Nagar,1226.0,3,4,35,1,Furnished,16116691.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02129,Kilpauk,1463.0,3,4,24,1,Semi-Furnished,18741422.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02130,Ramapuram,543.0,1,1,20,0,Semi-Furnished,5479513.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02131,Velachery,429.0,1,2,11,2,Furnished,4983690.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02132,Koyambedu,2054.0,4,4,13,2,Semi-Furnished,28175321.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02133,Kodambakkam,1881.0,4,5,29,2,Furnished,22313599.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02134,Kovur,476.0,1,2,16,1,Furnished,3624998.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02135,Porur,1118.0,3,4,25,2,Unfurnished,7916222.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02136,Kundrathur,517.0,1,1,4,1,Semi-Furnished,2786942.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02137,Adyar,2266.0,4,4,4,1,Furnished,40842453.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02138,Kundrathur,1927.0,5,5,7,0,Furnished,11756879.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02139,Kodambakkam,2208.0,5,6,7,2,Semi-Furnished,30173161.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02140,Porur,1087.0,3,4,21,0,Furnished,6657851.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02141,Thiruporur,1430.0,4,5,22,1,Semi-Furnished,6236528.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02142,Velachery,2987.0,5,6,20,2,Semi-Furnished,26529468.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02143,Navalur,1893.0,4,5,10,0,Unfurnished,17423584.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02144,Kodambakkam,1317.0,3,4,20,1,Unfurnished,13257464.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02145,Kovur,1675.0,4,5,4,0,Furnished,11936675.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02146,Chromepet,1785.0,3,4,17,1,Furnished,10011349.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02147,Thoraipakkam,2065.0,5,4,5,1,Furnished,20488267.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02148,Thiruporur,1594.0,3,4,2,0,Furnished,6838593.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02149,Thiruporur,2105.0,5,5,5,2,Unfurnished,11578008.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02150,Kilpauk,368.0,1,2,4,1,Semi-Furnished,6094378.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02151,Kilpauk,521.0,1,1,17,1,Semi-Furnished,6975986.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02152,Thiruporur,350.0,1,1,19,2,Furnished,1160759.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02153,Kundrathur,1557.0,3,4,21,0,Semi-Furnished,6303641.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02154,Porur,1650.0,4,4,15,1,Furnished,11967873.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02155,Koyambedu,1073.0,2,3,6,2,Furnished,13742264.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02156,Kovur,542.0,1,1,0,1,Furnished,4021595.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02157,Navalur,2655.0,5,6,25,0,Furnished,14136315.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02158,Teynampet,1424.0,4,4,35,0,Furnished,33769634.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02159,Kilpauk,2104.0,4,5,10,2,Unfurnished,37219993.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02160,Teynampet,1793.0,3,2,7,2,Semi-Furnished,64707063.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02161,Karapakkam,1232.0,3,3,11,2,Semi-Furnished,9238902.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02162,Kodambakkam,419.0,1,1,7,0,Unfurnished,4906337.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02163,Thoraipakkam,553.0,1,1,8,2,Semi-Furnished,5365982.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02164,Velachery,1950.0,5,5,17,1,Semi-Furnished,18844017.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02165,Thoraipakkam,1030.0,2,2,28,2,Semi-Furnished,8285570.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02166,Kilpauk,2155.0,4,5,25,2,Unfurnished,37370658.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02167,Thiruporur,1437.0,4,5,34,0,Semi-Furnished,5097926.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02168,Thoraipakkam,977.0,2,2,12,2,Semi-Furnished,10137581.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02169,Velachery,988.0,2,2,17,1,Unfurnished,11239142.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02170,Adyar,1703.0,4,3,13,2,Semi-Furnished,31002123.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02171,Ramapuram,569.0,1,2,1,2,Unfurnished,7140904.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02172,Velachery,1172.0,3,4,13,0,Unfurnished,9929700.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02173,Ramapuram,2205.0,5,6,9,2,Semi-Furnished,21311291.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02174,Egmore,2249.0,4,4,17,0,Semi-Furnished,35831846.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02175,Ramapuram,1591.0,4,4,5,0,Furnished,25086865.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02176,Anna Nagar,555.0,1,2,26,0,Unfurnished,8175450.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02177,Koyambedu,370.0,1,2,30,0,Semi-Furnished,4198949.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02178,Navalur,945.0,2,1,34,2,Furnished,5796112.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02179,Kovur,738.0,2,2,3,0,Unfurnished,5748539.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02180,Porur,519.0,1,1,4,1,Furnished,3654061.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02181,Karapakkam,2738.0,5,5,34,1,Furnished,18551906.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02182,Navalur,562.0,1,1,30,2,Furnished,3742589.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02183,Navalur,2381.0,4,3,21,1,Furnished,22995319.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02184,Navalur,1554.0,3,3,11,1,Unfurnished,15047995.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02185,Karapakkam,2169.0,4,3,18,2,Semi-Furnished,18684000.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02186,Kilpauk,953.0,2,1,19,1,Furnished,13231689.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02187,Karapakkam,1156.0,2,1,30,2,Unfurnished,7650575.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02188,Kovur,2044.0,4,4,19,2,Semi-Furnished,13576593.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02189,Kundrathur,1142.0,2,2,0,2,Furnished,7344754.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02190,Kodambakkam,1635.0,4,4,25,0,Furnished,22040421.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02191,Kodambakkam,474.0,1,1,27,0,Semi-Furnished,6180734.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02192,Karapakkam,532.0,1,2,10,1,Furnished,5095132.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02193,Egmore,1603.0,4,4,4,1,Furnished,34324483.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02194,Porur,1611.0,4,4,5,0,Unfurnished,11347107.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02195,Teynampet,595.0,1,1,30,1,Unfurnished,15205124.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02196,Karapakkam,2293.0,5,5,16,0,Furnished,19865468.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02197,Thiruporur,395.0,1,1,19,0,Unfurnished,1602361.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02198,Kundrathur,2164.0,5,6,34,2,Unfurnished,10626035.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02199,Chromepet,1797.0,4,5,2,0,Semi-Furnished,11732480.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02200,Kodambakkam,2529.0,5,6,7,2,Furnished,40113267.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02201,Adyar,2904.0,5,5,29,1,Furnished,39278909.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02202,Adyar,1193.0,2,2,19,2,Unfurnished,17721570.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02203,Kilpauk,2052.0,4,3,0,0,Semi-Furnished,32528221.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02204,Kovur,1050.0,2,2,25,2,Furnished,5682893.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02205,Teynampet,1291.0,3,4,4,1,Unfurnished,35006562.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02206,Chromepet,1129.0,2,1,28,2,Semi-Furnished,6013027.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02207,Thiruporur,1213.0,3,4,28,0,Semi-Furnished,5290822.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02208,Egmore,1883.0,5,6,29,2,Furnished,32658136.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02209,Chromepet,1780.0,3,3,16,0,Furnished,12363359.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02210,Porur,566.0,1,1,9,1,Furnished,4774300.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02211,Teynampet,852.0,2,3,31,0,Unfurnished,18471062.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02212,Navalur,2075.0,4,3,20,2,Semi-Furnished,15658762.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02213,Anna Nagar,1400.0,3,2,22,1,Furnished,23218000.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02214,Anna Nagar,1292.0,3,2,4,2,Semi-Furnished,25380058.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02215,Kodambakkam,1265.0,3,4,22,1,Furnished,15728350.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02216,Kovur,768.0,2,2,20,0,Semi-Furnished,3904589.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02217,Velachery,1462.0,3,2,10,1,Semi-Furnished,11645425.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02218,Karapakkam,1847.0,4,3,27,1,Unfurnished,14544184.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02219,Egmore,2390.0,5,5,4,0,Furnished,34503631.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02220,Velachery,1615.0,4,4,25,2,Furnished,19281014.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02221,Chromepet,2923.0,5,4,34,2,Furnished,17540453.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02222,Adyar,2548.0,5,4,20,1,Unfurnished,39033588.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02223,Kovur,575.0,1,2,3,1,Unfurnished,3506629.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02224,Kodambakkam,755.0,2,3,19,2,Unfurnished,10688955.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02225,Navalur,1011.0,2,1,19,2,Unfurnished,6371618.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02226,Thiruporur,562.0,1,1,19,0,Unfurnished,1881361.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02227,Thoraipakkam,433.0,1,1,9,1,Unfurnished,4042796.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02228,Karapakkam,1595.0,4,4,22,2,Furnished,14891152.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02229,Velachery,833.0,2,1,9,2,Unfurnished,8992621.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02230,Navalur,418.0,1,2,20,1,Semi-Furnished,3555372.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02231,Anna Nagar,924.0,2,3,21,2,Semi-Furnished,15806690.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02232,Thoraipakkam,863.0,2,3,23,1,Semi-Furnished,8275399.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02233,Chromepet,418.0,1,1,28,1,Furnished,2714729.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02234,Navalur,512.0,1,2,31,1,Unfurnished,3086463.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02235,Teynampet,1453.0,4,4,27,2,Furnished,30172430.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02236,Karapakkam,2175.0,5,4,28,2,Furnished,17581439.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02237,Karapakkam,1567.0,3,2,31,0,Unfurnished,11071910.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02238,Koyambedu,1576.0,4,5,8,0,Furnished,19204193.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
demo-02239,Thoraipakkam,2026.0,5,6,10,1,Semi-Furnished,18781490.0,synthetic,2026-06-30,synthetic_listed_area,Multistorey Apartment,synthetic,synthetic://generator-v2
